class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Two,0.316433042,0.846029043,6.70E-07,0.36383298,0.766781628,-0.029977279,0.380840302,0.651346266,-0.044630375,0.358904392,0.563882589,-0.060458053,0.316402733,0.513565898,-0.074130937,0.352638483,0.447868764,-0.018008675,0.381596863,0.308335125,-0.043096326,0.397490501,0.226261675,-0.062736645,0.405961186,0.156717867,-0.076510608,0.298484802,0.441985637,-0.026472349,0.275125772,0.252224624,-0.053701114,0.262923867,0.140519798,-0.073749572,0.247002304,0.051803112,-0.085836306,0.255432367,0.49357155,-0.038719628,0.219348341,0.364377677,-0.082701281,0.250910759,0.418879271,-0.092121631,0.275446266,0.477997273,-0.087583072,0.223307669,0.579631865,-0.053193264,0.210689396,0.497134984,-0.094153516,0.240528956,0.540896952,-0.095645875,0.264919698,0.595540822,-0.087930009
Two,0.325668633,0.864039958,7.27E-07,0.375070542,0.778006077,-0.036059048,0.394624531,0.65164572,-0.052466687,0.354077876,0.552848995,-0.067934774,0.303956479,0.497729063,-0.081688687,0.355618477,0.478392005,-0.025442895,0.384295225,0.327409148,-0.05350136,0.398553818,0.23339358,-0.074717186,0.407634616,0.158223897,-0.088502117,0.302075624,0.477084696,-0.029177858,0.281045854,0.284749925,-0.058748852,0.266160995,0.162028104,-0.081300363,0.250976443,0.070663512,-0.095058635,0.258702964,0.525312603,-0.037101481,0.228984684,0.395352602,-0.079978921,0.246875525,0.411474317,-0.094484381,0.260431319,0.446451247,-0.09511485,0.223594397,0.602600694,-0.047547545,0.217572972,0.521590829,-0.08547166,0.242091179,0.550997674,-0.089722365,0.261030108,0.597540438,-0.085283898
Two,0.368587077,0.976243019,8.08E-07,0.414127231,0.915368676,-0.045472365,0.430369735,0.801015079,-0.069178402,0.413587928,0.702747047,-0.091366984,0.385308266,0.636332035,-0.112122968,0.388097346,0.588103414,-0.045841135,0.406793475,0.422218561,-0.086512841,0.412990212,0.315260589,-0.113875106,0.41764915,0.226373494,-0.129845604,0.330337614,0.589512825,-0.050846808,0.295126379,0.374989003,-0.09306173,0.282352984,0.240419209,-0.117775105,0.276579708,0.135866106,-0.129098088,0.282236457,0.649951935,-0.060039438,0.25924778,0.525094748,-0.120689414,0.290472716,0.595065594,-0.131294742,0.314136922,0.671576977,-0.122293003,0.247309402,0.749328434,-0.071754105,0.243346721,0.707617283,-0.125294968,0.274939179,0.7709167,-0.126393914,0.295029223,0.838899374,-0.11427334
Two,0.350681365,0.861502945,8.15E-07,0.397280246,0.78447938,-0.04446486,0.404239148,0.669586062,-0.065396354,0.373470753,0.587779999,-0.083897643,0.324803591,0.543352544,-0.100213476,0.369452119,0.463109702,-0.036307197,0.390518337,0.306220263,-0.065503687,0.403101206,0.216797888,-0.087035805,0.408031315,0.13778761,-0.102556109,0.311405689,0.463441759,-0.038590666,0.277338415,0.27894485,-0.071654096,0.253712595,0.171785355,-0.093438402,0.230308503,0.078925431,-0.105783381,0.269093603,0.518979371,-0.045212969,0.219289571,0.38417533,-0.097662374,0.251048982,0.454118371,-0.108865172,0.27967906,0.518517137,-0.103497274,0.240236118,0.614646673,-0.054754656,0.222192481,0.539204001,-0.108380176,0.254835993,0.587901115,-0.115853496,0.28461805,0.641424298,-0.109920524
Two,0.333067417,0.813405812,9.79E-07,0.38017112,0.766005576,-0.053155094,0.398854375,0.656022787,-0.076806918,0.36818558,0.577064931,-0.096038587,0.31836459,0.548136532,-0.11393366,0.350993395,0.471831948,-0.043576241,0.36302042,0.324754059,-0.074490845,0.372191846,0.225093484,-0.095077984,0.380792201,0.148627013,-0.10785979,0.299014628,0.489273936,-0.039536312,0.262045771,0.341439784,-0.072031245,0.252070665,0.24592188,-0.092413262,0.24944523,0.174728334,-0.103813775,0.260053009,0.542621851,-0.041545317,0.227805823,0.436493158,-0.094431683,0.264460653,0.482082367,-0.11009264,0.298048437,0.542490125,-0.107673004,0.22893244,0.618645489,-0.046884134,0.208071738,0.541806042,-0.09893927,0.238509908,0.571606934,-0.110752836,0.269058019,0.624635994,-0.108509876
Two,0.337399185,0.856746018,7.35E-07,0.382790238,0.773898005,-0.031735878,0.399979174,0.664144993,-0.050123278,0.373308599,0.585807443,-0.069949642,0.326387048,0.545716465,-0.088176429,0.352990359,0.449442506,-0.0227012,0.372450501,0.307287902,-0.051995482,0.383883834,0.217780203,-0.074745901,0.387193859,0.143294215,-0.089856513,0.29683879,0.454133213,-0.031782318,0.262534499,0.269025952,-0.061959654,0.241564572,0.159626037,-0.083389163,0.219363332,0.073249549,-0.095593922,0.255740672,0.512789309,-0.044539761,0.211237222,0.387273669,-0.090647705,0.247908831,0.434204608,-0.100048929,0.27971971,0.48897326,-0.094754562,0.228081524,0.60496515,-0.059499305,0.212119758,0.529094934,-0.101624072,0.249205068,0.571720421,-0.102207422,0.282818764,0.62662369,-0.092741281
Two,0.278848588,0.939321995,1.04E-06,0.332524478,0.880723417,-0.068430386,0.348015189,0.784081936,-0.102942936,0.323322326,0.729277611,-0.129386157,0.295545697,0.693697631,-0.155248582,0.320116222,0.618309975,-0.079676792,0.342168927,0.486271024,-0.127504513,0.35528937,0.394678801,-0.160332188,0.368637562,0.31842941,-0.181250378,0.267630577,0.62589854,-0.072338276,0.248173833,0.471881688,-0.119853228,0.233105153,0.363298357,-0.152901933,0.223240256,0.273194283,-0.173836514,0.223184496,0.672218382,-0.071990915,0.202610731,0.580300629,-0.132927895,0.211953476,0.624658883,-0.162181869,0.221828535,0.671181858,-0.170631409,0.18830049,0.735371709,-0.075912453,0.172497451,0.669586718,-0.127148688,0.184030563,0.68782562,-0.14674896,0.193521917,0.715775907,-0.154233113
Two,0.288223803,0.855944395,9.55E-07,0.333288223,0.775620937,-0.036671512,0.34248063,0.669094801,-0.049741596,0.304037333,0.59917587,-0.061585534,0.25783664,0.553800046,-0.071839713,0.3242805,0.494991064,-0.012175079,0.354974866,0.365983099,-0.030089442,0.367501855,0.282787979,-0.046880044,0.377105266,0.21149525,-0.060250163,0.273038596,0.493191123,-0.012253214,0.259741664,0.356672764,-0.030152753,0.252042621,0.258866757,-0.05295397,0.24844788,0.174568504,-0.070130527,0.232212335,0.534151971,-0.017857272,0.201078564,0.439975679,-0.05085573,0.199963927,0.427734792,-0.07645198,0.203895047,0.43239069,-0.089032397,0.203298286,0.601860106,-0.026129348,0.178034037,0.532813668,-0.060098182,0.184941173,0.541907966,-0.075135,0.197935626,0.570188642,-0.081636518
Two,0.297071308,0.79822731,9.07E-07,0.341724247,0.726952136,-0.03503966,0.350901127,0.623961687,-0.050451171,0.313473821,0.556465328,-0.065214537,0.271390617,0.5141204,-0.078041613,0.335086942,0.442300081,-0.021846035,0.365439683,0.313869834,-0.045608666,0.381584138,0.233366132,-0.063511997,0.391819537,0.169866323,-0.075450882,0.283988863,0.435213178,-0.025521325,0.268435836,0.266511023,-0.05073807,0.260405153,0.157723397,-0.071512043,0.251967132,0.071290612,-0.08377631,0.242727622,0.479387939,-0.033502743,0.205407485,0.369471401,-0.075499825,0.222166553,0.405625582,-0.092177436,0.239073381,0.452071607,-0.092653468,0.209758461,0.555969894,-0.043670163,0.186613381,0.473597497,-0.082081273,0.203756094,0.500347376,-0.088908814,0.22241357,0.5433653,-0.085598551
Two,0.306924134,0.800336361,7.47E-07,0.349985272,0.726134777,-0.032846358,0.356029838,0.62078011,-0.048818499,0.319717079,0.552640259,-0.06493786,0.272588849,0.517302811,-0.079579331,0.339538217,0.446240485,-0.021602726,0.370541096,0.317050576,-0.044076957,0.387250423,0.240319327,-0.062303308,0.398605525,0.176354676,-0.076096654,0.2893098,0.438047588,-0.027344625,0.274650812,0.269302249,-0.052256551,0.266842425,0.164173365,-0.073674865,0.256429315,0.082923114,-0.088182017,0.248065427,0.481734663,-0.037167773,0.211927831,0.360071182,-0.078746505,0.231090099,0.403396249,-0.094776832,0.246917456,0.459601194,-0.096643724,0.216144323,0.557751298,-0.049191721,0.197771028,0.472417593,-0.088361405,0.218073398,0.509091616,-0.095687866,0.235161573,0.562495649,-0.094188012
Two,0.311055392,0.801245272,7.13E-07,0.355072379,0.730969548,-0.033463266,0.363624722,0.62708199,-0.049007803,0.329544514,0.556886792,-0.064402841,0.284446955,0.515508711,-0.078276247,0.345675707,0.450807571,-0.021180678,0.372945547,0.32104224,-0.042990878,0.388041705,0.245234981,-0.060837146,0.398207277,0.180970341,-0.074198321,0.295084894,0.442760676,-0.025659639,0.278930902,0.275202751,-0.049603544,0.270248443,0.172331959,-0.070082679,0.2596668,0.09296307,-0.083659984,0.253815383,0.486189485,-0.034270871,0.217413694,0.366556406,-0.0751573,0.23551324,0.410549402,-0.090479016,0.251061916,0.46556133,-0.091744781,0.22372961,0.561008275,-0.045122661,0.206853539,0.482383519,-0.084438153,0.226442292,0.522220969,-0.09180373,0.242466748,0.576023638,-0.089979753
Two,0.322958022,0.803413928,6.81E-07,0.365592927,0.728778124,-0.027861226,0.371091634,0.619829297,-0.04062517,0.337442279,0.553562045,-0.054507639,0.29094705,0.521303952,-0.067108519,0.350448251,0.455514073,-0.01532293,0.376358241,0.326368153,-0.035760678,0.391240835,0.250939161,-0.052259862,0.400565505,0.18730849,-0.064521037,0.300685525,0.450107813,-0.021796776,0.283759058,0.283100188,-0.044916738,0.275118113,0.182997704,-0.063697383,0.263042003,0.104045004,-0.075707316,0.261146039,0.494657844,-0.031990588,0.222724855,0.377380461,-0.071584329,0.24566631,0.427538872,-0.084430054,0.264621824,0.484380305,-0.083606318,0.232686996,0.570080101,-0.044053279,0.217330113,0.494463176,-0.081107847,0.240214556,0.535989881,-0.086333968,0.259352595,0.589269936,-0.082962386
Two,0.333021373,0.804645777,6.81E-07,0.37581861,0.729076684,-0.031031009,0.382579327,0.62742424,-0.046812046,0.351712644,0.562552094,-0.06357722,0.307223618,0.532093227,-0.079173692,0.359284192,0.45814839,-0.020344278,0.384348571,0.328294158,-0.043656662,0.398688525,0.252415597,-0.062716365,0.408371896,0.187665075,-0.077071488,0.310424268,0.454076469,-0.026894996,0.291214466,0.291227221,-0.05257576,0.281228334,0.191432834,-0.073840208,0.269613892,0.111385405,-0.088281609,0.271118194,0.499724925,-0.037303369,0.235598475,0.382739663,-0.078465275,0.2597,0.432461262,-0.091728546,0.27965644,0.489224553,-0.09184365,0.242223009,0.577383876,-0.049951091,0.226040155,0.502630353,-0.088630617,0.250481039,0.542065561,-0.094464071,0.270901918,0.593545437,-0.091847539
Two,0.346687824,0.805215538,6.77E-07,0.388066262,0.738386154,-0.032742295,0.398628294,0.639381289,-0.048994295,0.365160286,0.574845254,-0.065216251,0.320333242,0.542904198,-0.07982339,0.371528327,0.461817145,-0.022593381,0.394065499,0.332411349,-0.046229113,0.40756768,0.255486131,-0.064835183,0.416350991,0.189906716,-0.078401975,0.322380781,0.455957234,-0.027380791,0.301586509,0.293269753,-0.052102078,0.290178239,0.19568938,-0.071013927,0.278193504,0.118157536,-0.083140299,0.283705801,0.500109076,-0.035991624,0.247054607,0.386052728,-0.075671814,0.268532604,0.433205396,-0.086032934,0.287516117,0.486163497,-0.084163539,0.255174816,0.57625109,-0.047132168,0.238366455,0.511330545,-0.085683115,0.262439609,0.55387342,-0.090023369,0.28351438,0.60494566,-0.08559981
Two,0.355152071,0.814282656,6.57E-07,0.396334827,0.745692492,-0.031235319,0.407901287,0.648969293,-0.047508057,0.37969622,0.582254589,-0.064331219,0.33764413,0.548075974,-0.079904757,0.379644215,0.469807923,-0.022614961,0.402366072,0.342086494,-0.047138039,0.415539443,0.265201092,-0.06613192,0.423979223,0.200064868,-0.079618409,0.33182016,0.466768771,-0.028636154,0.311138511,0.305768937,-0.055006355,0.298636347,0.204537541,-0.075397916,0.286216348,0.123197526,-0.088355154,0.294264525,0.51371932,-0.038227942,0.259221375,0.404228866,-0.079028465,0.280429006,0.444586664,-0.091133885,0.300059736,0.490934134,-0.090287924,0.266189814,0.591329098,-0.05005968,0.250292897,0.526468456,-0.089001976,0.27477634,0.566077113,-0.093801893,0.297395647,0.614693582,-0.089672618
Two,0.354854524,0.819508553,6.96E-07,0.39921245,0.755943596,-0.036397181,0.411902666,0.656956851,-0.054311726,0.381357908,0.589195609,-0.071636125,0.336698174,0.550061405,-0.087549873,0.38441354,0.478002518,-0.025847515,0.406405747,0.350083172,-0.051416945,0.418529689,0.272527426,-0.071017832,0.426353127,0.207247078,-0.085019454,0.335783064,0.475794256,-0.029585188,0.315949231,0.314726084,-0.057699155,0.304343045,0.215622216,-0.079546906,0.292555094,0.135552555,-0.093324132,0.297095478,0.52158612,-0.037463419,0.263872981,0.414282978,-0.081722729,0.284572214,0.45874083,-0.095858432,0.302686155,0.508507431,-0.095664889,0.268069208,0.596915841,-0.047763329,0.254742831,0.53263694,-0.089839138,0.279543936,0.575825632,-0.096460089,0.300338209,0.626950562,-0.09336213
Two,0.356575221,0.817827702,7.00E-07,0.399289966,0.75794518,-0.03822555,0.410354912,0.660186648,-0.056777224,0.380933613,0.59132123,-0.074144125,0.33524856,0.550621986,-0.090005204,0.385607421,0.479600579,-0.027824661,0.407821417,0.354309052,-0.052764472,0.420482099,0.279484332,-0.072422735,0.429014653,0.215497226,-0.086810954,0.338139594,0.477116287,-0.030019544,0.320051104,0.320164412,-0.05720279,0.309691846,0.222474277,-0.079637609,0.29874298,0.143836588,-0.094366476,0.29968825,0.521765709,-0.036352471,0.267047167,0.414599568,-0.079302013,0.285409987,0.455347568,-0.094774984,0.301211715,0.502911329,-0.0961629,0.272071928,0.593801677,-0.045240965,0.259082437,0.530555904,-0.087052464,0.281034082,0.574621737,-0.095176175,0.299066693,0.627497911,-0.093467295
Two,0.358188957,0.805278778,7.13E-07,0.400283098,0.746462643,-0.037891429,0.410098851,0.649097443,-0.055492979,0.380540758,0.582824469,-0.072025605,0.336762607,0.548274577,-0.087197073,0.386036932,0.473593175,-0.025398506,0.410713851,0.351060987,-0.048859783,0.423303604,0.277251542,-0.067888133,0.431114584,0.214898139,-0.082143351,0.340807885,0.472031236,-0.027803309,0.323907405,0.31722486,-0.053748354,0.313357323,0.220895171,-0.076815389,0.302127063,0.14464432,-0.092368312,0.303721339,0.516130507,-0.034614541,0.271261424,0.413742095,-0.076779202,0.285947919,0.445759684,-0.095796287,0.299873024,0.487553626,-0.100211635,0.27683866,0.585307479,-0.04389111,0.263238519,0.522837222,-0.08467225,0.28256622,0.560854852,-0.09511295,0.299591601,0.6096012,-0.095970541
Two,0.35621646,0.801395655,7.04E-07,0.399341613,0.74352175,-0.037091218,0.410899848,0.646314442,-0.05466206,0.380999565,0.582306623,-0.070842765,0.337150544,0.543456376,-0.085471615,0.386146337,0.471006423,-0.02778692,0.408451021,0.346526086,-0.051648814,0.420621932,0.274311215,-0.069766819,0.428064853,0.21243903,-0.08269006,0.338893771,0.46918869,-0.029751601,0.322092801,0.313238978,-0.056134142,0.312845111,0.217826635,-0.076913513,0.302435786,0.141083062,-0.089691035,0.301398993,0.512194753,-0.035651293,0.270761788,0.408874243,-0.07709337,0.29007107,0.447877765,-0.091109186,0.306196541,0.492055058,-0.09115833,0.275103092,0.581468701,-0.04399753,0.265252173,0.518924594,-0.083346672,0.287260473,0.560920417,-0.089705355,0.304425925,0.611502767,-0.086666301
Two,0.353626072,0.804236174,7.13E-07,0.396675766,0.74930793,-0.038950399,0.411000401,0.65688622,-0.058324009,0.381902039,0.594200313,-0.076283664,0.338752687,0.554161727,-0.092667282,0.38290754,0.473990679,-0.03034411,0.403585762,0.349992335,-0.055274438,0.415691495,0.277339935,-0.074516207,0.42338118,0.215580344,-0.088249706,0.336387932,0.473825693,-0.032049108,0.319152683,0.31735158,-0.05946007,0.309448093,0.219540119,-0.082127057,0.299421221,0.140737236,-0.096900299,0.298785448,0.517960548,-0.037762601,0.268835902,0.414018691,-0.079742685,0.286769539,0.445356339,-0.095538296,0.302544922,0.485944688,-0.097464055,0.271410912,0.587156177,-0.046060234,0.262946665,0.520369172,-0.085115284,0.285343587,0.55983007,-0.092095032,0.303144366,0.610630333,-0.090099178
Two,0.351208568,0.80395031,6.96E-07,0.395282686,0.74842304,-0.036066998,0.407302231,0.652828872,-0.053840771,0.378958166,0.588499427,-0.070680246,0.335370183,0.550643563,-0.086111613,0.381845415,0.47552681,-0.028945582,0.405350208,0.350666374,-0.053515188,0.417531729,0.277846813,-0.071825787,0.424183428,0.214880705,-0.084982149,0.334839404,0.472438633,-0.031891704,0.320084095,0.315085292,-0.059165988,0.310628474,0.220493674,-0.080096506,0.298948675,0.141175687,-0.093233965,0.297010958,0.514741242,-0.038506728,0.265817195,0.407845736,-0.080672018,0.287756354,0.456771791,-0.093617588,0.306438267,0.508308411,-0.092772916,0.269911587,0.584977388,-0.047513504,0.260329485,0.521307945,-0.086903058,0.284142137,0.564255953,-0.092826992,0.30301553,0.615067959,-0.089527927
Two,0.350154281,0.804103732,7.05E-07,0.394878805,0.7446208,-0.034921926,0.40533936,0.645121455,-0.051676389,0.373313457,0.581319034,-0.067773737,0.327781498,0.545248508,-0.082488202,0.38141492,0.471694171,-0.026229685,0.405160308,0.346950471,-0.050051115,0.417530328,0.273630917,-0.067781359,0.424344748,0.209954351,-0.080786183,0.334157258,0.468191028,-0.029718721,0.320038766,0.312625647,-0.056743871,0.311418027,0.218565226,-0.077571787,0.300404608,0.1393978,-0.090679199,0.296270937,0.510622561,-0.036947761,0.264693111,0.406255901,-0.079592891,0.287092894,0.458681285,-0.092753999,0.306053221,0.511486948,-0.091866806,0.269012511,0.581957996,-0.046440817,0.25890553,0.521038949,-0.086390555,0.283631474,0.564943016,-0.092830434,0.30356881,0.614780664,-0.089872964
Two,0.350311488,0.799785495,7.22E-07,0.392670006,0.743574202,-0.039141022,0.404027104,0.647953868,-0.058368295,0.37391001,0.581103086,-0.076050751,0.328927666,0.539651513,-0.092508048,0.381355822,0.471789271,-0.031775717,0.406471252,0.348694623,-0.056887042,0.419446737,0.274955451,-0.076384746,0.427505195,0.210528344,-0.090767615,0.33475861,0.467821747,-0.03354121,0.32133019,0.312112898,-0.060930043,0.311451852,0.215051353,-0.083692998,0.300694436,0.134945214,-0.098718658,0.297119647,0.509645343,-0.039213933,0.264416665,0.404166847,-0.081273444,0.28111279,0.437424481,-0.0976004,0.297024906,0.47808364,-0.100173973,0.270257652,0.578552127,-0.047478206,0.258156091,0.515592217,-0.087898463,0.280026853,0.557223797,-0.096169688,0.298867822,0.608161032,-0.095122516
Two,0.349431634,0.799448729,7.26E-07,0.391943097,0.742460549,-0.038833961,0.403312534,0.647804499,-0.057570331,0.373126149,0.581957459,-0.074695662,0.329972506,0.538083255,-0.090330563,0.38270849,0.469449759,-0.029884389,0.408886999,0.34758085,-0.054097183,0.422355592,0.274722546,-0.073135987,0.431003302,0.21219629,-0.087299749,0.335967302,0.464800328,-0.031427916,0.322922617,0.310100496,-0.057974156,0.313893229,0.214856684,-0.080642283,0.303821087,0.136128545,-0.095633924,0.297957987,0.506913245,-0.036962546,0.266305178,0.402196407,-0.07881283,0.282278776,0.437426299,-0.095827326,0.297213376,0.479854941,-0.098818935,0.270483196,0.576470315,-0.045007847,0.259180307,0.514896989,-0.085879922,0.280300975,0.555411398,-0.095229097,0.29824543,0.604853749,-0.094858907
Two,0.349134326,0.800710499,7.12E-07,0.392290145,0.743467748,-0.036729354,0.40501672,0.647576094,-0.054679055,0.374992847,0.580822766,-0.071535394,0.331396699,0.53861928,-0.086777456,0.382935822,0.471066475,-0.027994066,0.407664418,0.348138005,-0.052644752,0.42084682,0.275006831,-0.071528308,0.429343164,0.212269217,-0.085061111,0.336128354,0.46667403,-0.030244071,0.322688073,0.310317576,-0.057486344,0.314254314,0.214933068,-0.079336226,0.304831862,0.135738194,-0.093201928,0.297982156,0.507430077,-0.036352023,0.267386585,0.404574633,-0.078273371,0.286499947,0.450647175,-0.09281195,0.303726494,0.501198232,-0.093283884,0.270172834,0.575768828,-0.044882793,0.260102361,0.514847338,-0.083586216,0.282752872,0.556275904,-0.090458184,0.30184412,0.605458915,-0.088146985
